EC77	TVMonitorSelected
EC7A	DeveloperTools
EC7E	MobCallForwarding
EC7F	MobCallForwardingMirrored
EC80	BodyCam
EC81	PoliceCar
EC87	Draw
EC88	DrawSolid
EC8A	LowerBrightness
EC8F	ScrollUpDown
EC92	DateTime
ECA5	Tiles
ECA7	PartyLeader
ECAA	AppIconDefault
ECC4	AddSurfaceHub
ECC5	DevUpdate
ECC6	Unit
ECC8	AddTo
ECC9	RemoveFrom
ECCA	RadioBtnOff
ECCB	RadioBtnOn
ECCC	RadioBullet2
ECCD	ExploreContent
ECE7	ScrollMode
ECE8	ZoomMode
ECE9	PanMode
ECF0	WiredUSB 
ECF1	WirelessUSB
ECF3	USBSafeConnect
ED0C	ActionCenterNotificationMirrored
ED0D	ActionCenterMirrored
ED10	ResetDevice
ED15	Feedback
ED1E	Subtitles
ED1F	SubtitlesAudio
ED28	CalendarMirrored
ED2A	eSIM
ED2B	eSIMNoProfile
ED2C	eSIMLocked
ED2D	eSIMBusy
ED2E	SignalError
ED2F	StreamingEnterprise
ED30	Headphone0
ED31	Headphone1
ED32	Headphone2
ED33	Headphone3
ED39	KeyboardBrightness
ED3A	KeyboardLowerBrightness
ED3C	SkipBack10
ED3D	SkipForward30
ED41	TreeFolderFolder
ED42	TreeFolderFolderFill
ED43	TreeFolderFolderOpen
ED44	TreeFolderFolderOpenFill
ED47	MultimediaDMP
ED4C	KeyboardOneHanded
ED4D	Narrator
ED53	EmojiTabPeople
ED54	EmojiTabSmilesAnimals
ED55	EmojiTabCelebrationObjects
ED56	EmojiTabFoodPlants
ED57	EmojiTabTransitPlaces
ED58	EmojiTabSymbols
ED59	EmojiTabTextSmiles
ED5A	EmojiTabFavorites
ED5B	EmojiSwatch
ED5C	ConnectApp
ED5D	CompanionDeviceFramework
ED5E	Ruler
ED5F	FingerInking
ED60	StrokeErase
ED61	PointErase
ED62	ClearAllInk
ED63	Pencil
ED64	Marker
ED65	InkingCaret
ED66	InkingColorOutline
ED67	InkingColorFill
EDA2	HardDrive
EDA3	NetworkAdapter
EDA4	Touchscreen
EDA5	NetworkPrinter
EDA6	CloudPrinter
EDA7	KeyboardShortcut
EDA8	BrushSize
EDA9	NarratorForward
EDAA	NarratorForwardMirrored
EDAB	SyncBadge12
EDAC	RingerBadge12
EDAD	AsteriskBadge12
EDAE	ErrorBadge12
EDAF	CircleRingBadge12
EDB0	CircleFillBadge12
EDB1	ImportantBadge12
EDB3	MailBadge12
EDB4	PauseBadge12
EDB5	PlayBadge12
EDC6	PenWorkspace
EDE1	Export
EDE2	ExportMirrored
EDFB	CaligraphyPen
EE35	ReplyMirrored
EE3F	LockscreenDesktop
EE40	Multitask16
EE4A	Play36
EE56	PenPalette
EE57	GuestUser
EE63	SettingsBattery
EE64	TaskbarPhone
EE65	LockScreenGlance
EE71	ImageExport
EE77	WifiEthernet
EE79	ActionCenterQuiet
EE7A	ActionCenterQuietNotification
EE92	TrackersMirrored
EE93	DateTimeMirrored
EE94	Wheel
EF15	PenWorkspaceMirrored
EF16	PenPaletteMirrored
EF17	StrokeEraseMirrored
EF18	PointEraseMirrored
EF19	ClearAllInkMirrored
EF1F	BackgroundToggle
EF20	Marquee
